,org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus
249,4014,Eesti Tantsuspordi Liit,80088821,Harjumaa,37,Tallinn,784,59.411428443635,24.734655166601
250,6874,Eesti Tantsuspordi Ühendus,80578581,Harjumaa,37,Tallinn,784,59.443597927198,24.757444011619
251,4078,Eesti Tehnika- ja Spordiliit,80017724,Harjumaa,37,Tallinn,784,59.443215180113,24.72777968578
252,7557,Eesti Tekpalli Liit,80604829,Harjumaa,37,Tallinn,784,59.442027788052,24.765534216231
253,6382,Eesti Tigers Kriketi Klubi,80426003,Harjumaa,37,Tallinn,784,59.39593481729,24.667167637066
254,4036,Eesti Tõstespordiliit,80039619,Harjumaa,37,Tallinn,784,59.387256355063,24.676254680403
255,4456,Eesti Tõukerattaliit,80337630,Põlvamaa,64,Põlva,622,58.035368105336,26.966237474491
256,4079,Eesti Treenerite Liit,80140360,Harjumaa,37,Tallinn,784,59.424269835442,24.763937474659
257,4041,Eesti Triatloni Liit,80075839,Harjumaa,37,Tallinn,784,59.437943408482,24.75791768216
258,2233,Eesti Turniiribridžiliit,80088457,Harjumaa,37,Tallinn,784,59.411540066342,24.691103655792
259,7125,Eesti Tänavatantsijate Liit,80311406,Harjumaa,37,Tallinn,784,59.426318873537,24.77068650954
260,4027,Eesti Uisuliit,80048860,Harjumaa,37,Tallinn,784,59.465671654494,24.826290888093
261,4009,Eesti Ujumisliit,80086145,Harjumaa,37,Tallinn,784,59.405310123684,24.710821698987
262,2661,Eesti Vaimsete Puuetega Inimeste Spordiliit,80032400,Harjumaa,37,Tallinn,784,59.410162216665,24.728494781522
263,7463,Eesti Veelaua Liit,80606366,Saaremaa,74,Saaremaa,714,58.414024884628,22.12681152424
264,4048,Eesti Veemoto Liit,80088173,Harjumaa,37,Tallinn,784,59.417829369578,24.62434255973
265,4052,Eesti Veeremängude Liit,80096215,Harjumaa,37,Tallinn,784,59.399787533718,24.664907279374
266,5372,Eesti Veespordialade Kool,80377612,Harjumaa,37,Tallinn,784,59.42076314859,24.726074957218
267,4029,Eesti Vehklemisliit,80044804,Harjumaa,37,Tallinn,784,59.415349798684,24.677085829038
268,4032,Eesti Vibuliit,80086814,Harjumaa,37,Tallinn,784,59.419057981977,24.739875762167
269,4007,Eesti Võrkpalli Liit,80023481,Harjumaa,37,Tallinn,784,59.404009328716,24.712224812444
270,3158,Eesti Wushu Kungfu Föderatsioon,80221548,Harjumaa,37,Saue,725,59.361590568581,24.587936892377
271,4080,Eestimaa Spordiliit Jõud,80040031,Harjumaa,37,Tallinn,784,59.434301224526,24.733044309886
272,7747,Elamus Pluss OÜ,14886473,Tartumaa,79,Tartu linn,793,6.5709715223463,20.776128786941
273,6170,Elido OÜ,12927953,Lääne-Virumaa,60,Rakvere linn,663,59.339955657496,26.366845576315
274,4898,Elva Keegliklubi,80351825,Tartumaa,79,Elva,171,58.222634654461,26.412545149384
275,314,Elva Laskespordiklubi,80072775,Tartumaa,79,Elva,171,58.182143293713,26.4053369463
276,7406,Elva Puuetega Inimeste Ühing,80422330,Tartumaa,79,Elva,171,58.218334985581,26.406075635873
277,333,Elva Spordiliit,80149466,Tartumaa,79,Elva,171,58.21668887213,26.412884590455
278,330,Elva Suusaklubi,80139965,Tartumaa,79,Elva,171,58.21668887213,26.412884590455
279,307,Elva Tenniseklubi,80041421,Tartumaa,79,Elva,171,58.220256812812,26.407707126209
280,5218,Emajõe aeruklubi,80378184,Tartumaa,79,Tartu linn,793,58.382490251898,26.705511728032
281,7518,Emajõe Kultuuri- ja Spordiselts,80601274,Tartumaa,79,Tartu linn,793,58.387794810462,26.717732796564
282,7157,Emajõe Suusaklubi,80594634,Tartumaa,79,Tartu linn,793,58.388241630607,26.702806254376
283,697,Emmaste Spordiklubi,80135524,Harjumaa,37,Kiili,305,58.7035,22.5863
284,5420,Emmaste Spordiklubi ERNST,80381967,Hiiumaa,39,Hiiumaa,205,58.704406411575,22.599719889074
285,5903,Epee Export OÜ,12052893,Harjumaa,37,Kose,338,,
286,5439,Eriolümpia Eesti Ühendus,80319218,Tartumaa,79,Tartu linn,793,58.355799930515,26.741776412958
287,3740,Eru Surf Team MTÜ,80301299,Lääne-Virumaa,60,Haljala,191,59.530572381494,25.889208925349
288,5975,Ervita Shooting Club MTÜ,80397017,Järvamaa,52,Järva,255,59.038579639144,25.880461347163
289,4498,Esteetilise võimlemise spordiklubi NIMFEJA,80345018,Ida-Virumaa,45,Kohtla-Järve,321,59.398414295306,27.275475912888
290,6224,Estonian Autosport Events MTÜ,80310909,Harjumaa,37,Rae,653,59.388730687708,24.824434644015
291,6747,Estonian Pole Sport Federation,80562189,Harjumaa,37,Viimsi,890,59.514099304565,24.828285775814
292,6454,Estonian Tour Players Club,80548367,Harjumaa,37,Kuusalu,353,59.441928128831,25.445805318699
293,7274,EXT Nord OÜ,14882759,Harjumaa,37,Tallinn,784,59.375423499851,24.688131518208
294,5402,Fastrabbit OÜ,12544418,Harjumaa,37,Tallinn,784,59.434479170982,24.712549262784
295,7641,FC Doker MTÜ,80609620,Harjumaa,37,Tallinn,784,59.440958660957,24.832739838624
296,1494,Fci Levadia MTÜ,80053192,Harjumaa,37,Tallinn,784,59.45692221441,24.817076401674
297,7244,FDE MTÜ,80588616,Harjumaa,37,Tallinn,784,59.408338466702,24.639538061929
298,7825,Fenrir Racing Foundation SA,90015844,Harjumaa,37,Tallinn,784,59.420682044098,24.801111201974
299,6702,Fitnes Klub ATS,80565689,Ida-Virumaa,45,Kohtla-Järve,321,59.376313248346,27.257570127014
300,1315,Fitnesklubi Eriline,80183813,Ida-Virumaa,45,Kohtla-Järve,321,59.399069267566,27.285867240193
301,7969,Flair Spordikool MTÜ,80631140,Harjumaa,37,Tallinn,784,59.413361224527,24.639223443471
302,6154,Flight Club OÜ,12862296,Tartumaa,79,Tartu linn,793,58.359082798843,26.73152149683
303,438,Forseliuse Tenniseklubi,80120787,Tartumaa,79,Tartu linn,793,58.384140459712,26.708944581567
304,7571,Frank Events OÜ,11431192,Harjumaa,37,Tallinn,784,59.419203297853,24.806428116999
305,4731,FreeStart Matka- ja Spordiklubi,80349935,Jõgevamaa,50,Põltsamaa,618,58.658628662523,25.982038625672
306,6557,Fun Timez Spordiklubi,80553492,Harjumaa,37,Rae,653,59.403296936322,24.807402552036
307,6948,FV Sport MTÜ,80568418,Harjumaa,37,Tallinn,784,59.426952763104,24.644691470434
308,294,G.M.Racing Spordiklubi,80219468,Võrumaa,87,Võru linn,919,57.851973676714,26.988417742838
309,5333,GAP Spordiklubi,80374950,Harjumaa,37,Tallinn,784,59.432604526839,24.760332288196
310,7707,Gaza Race OÜ,14837121,Tartumaa,79,Tartu linn,793,58.390144101507,26.650278136465
311,7515,GoldSwimClub Ujumisklubi,80600949,Ida-Virumaa,45,Kohtla-Järve,321,59.405841163925,27.279216152925
312,7708,Goodass OÜ,14034573,Viljandimaa,84,Viljandi vald,899,58.235689810819,25.857820534615
313,6208,Goodfit OÜ,14099232,Harjumaa,37,Tallinn,784,59.460481788934,24.880299936111
314,8031,Goswim Ujumisklubi,80638320,Harjumaa,37,Tallinn,784,59.385473643793,24.676567684424
315,1792,Gošhin Klubi,80022814,Harjumaa,37,Tallinn,784,59.457253618741,24.881732541824
316,6441,Gurmeejooksud MTÜ,80441050,Ida-Virumaa,45,Sillamäe,736,59.396737076629,27.77160091185
317,6915,Gym Eesti OÜ,14304459,Harjumaa,37,Tallinn,784,59.426952763104,24.644691470434
318,1793,Haaberst Sport Spordiklubi,80205561,Harjumaa,37,Tallinn,784,59.423323806549,24.739694875417
319,7223,Haabersti Jalgpallikool MTÜ,80587195,Harjumaa,37,Tallinn,784,59.418986477154,24.644067951868
320,293,Haanja Rattaklubi,80219296,Võrumaa,87,Rõuge,698,57.717062895184,27.050662953192
321,256,Haanja Suusaklubi,80072151,Võrumaa,87,Rõuge,698,57.718957299011,27.052252746706
322,799,Haapsalu Jahtklubi,80091583,Läänemaa,56,Haapsalu,184,58.957632653512,23.526552096038
323,831,Haapsalu Kergejõustikuklubi,80223748,Läänemaa,56,Haapsalu,184,58.933972470791,23.545882750451
324,814,Haapsalu Lauatenniseklubi,80126643,Läänemaa,56,Haapsalu,184,58.93433836736,23.551835744688
325,778,Haapsalu Linna Algkooli Spordiklubi,80052318,Läänemaa,56,Haapsalu,184,58.949091094177,23.534408257646
326,3627,Haaslava Spordiselts,80279602,Tartumaa,79,Kastre,291,58.291995719501,26.877532796984
327,1574,Habaja Rahvaspordiklubi,80130127,Harjumaa,37,Kose,338,59.112919093662,25.170012448719
328,1496,Haiba Spordiklubi,80057155,Harjumaa,37,Saue,725,59.1281387467,24.471289168821
329,5782,Halinga Rahvaspordi Selts,80389851,Pärnumaa,68,Põhja-Pärnumaa,638,58.619354887581,24.538506482827
330,6517,Hara Seilamise Selts,80549763,Harjumaa,37,Kuusalu,353,59.588730200527,25.613527459521
331,1530,Harju Kehalise Kasvatuse Õpetajate Ühendus,80085111,Harjumaa,37,Saue,725,59.319609564667,24.5521306479
332,1516,Harju KEK Ralliklubi,80070894,Harjumaa,37,Keila,296,59.3158,24.409
333,1410,Harju Matkaklubi,80039499,Harjumaa,37,Tallinn,784,59.412420223604,24.743379453926
334,1422,Harju Orienteerumisklubi,80039861,Harjumaa,37,Keila,296,59.315088684103,24.408358665086
335,7477,Harju Reservväelaste Laskespordiklubi MTÜ,80419807,Harjumaa,37,Saue,725,59.39891136591,24.492866945629
336,3128,Harjumaa Puuetega Inimeste Nõukoda,80064801,Harjumaa,37,Saue,725,59.365576207857,24.527216560267
337,4054,Harjumaa Spordiliit,80035780,Harjumaa,37,Tallinn,784,59.427353301392,24.676445905342
338,3884,Hauka Veloklubi,80319425,Võrumaa,87,Antsla,145,57.84320573691,26.554814487596
339,7106,HC Gym OÜ,14913796,Harjumaa,37,Tallinn,784,59.449609340079,24.887206652868
340,7309,HC Pärnu Hokiklubi,80592612,Pärnumaa,68,Pärnu,624,58.399765498835,24.505568269248
341,6582,HC Pärnu/Paikuse,80556779,Pärnumaa,68,Pärnu,624,58.371792338054,24.612772405029
342,7224,HC Raasiku MTÜ,80587216,Harjumaa,37,Raasiku,651,59.36917316285,25.185216467959
343,5437,HC V.V.S. MTÜ,80384242,Ida-Virumaa,45,Kohtla-Järve,321,59.375728247931,27.255940478731
344,5368,HC Vipers MTÜ,80377339,Harjumaa,37,Tallinn,784,59.441963286031,24.585347891204
345,689,Hiidlaste Korvpalliklubi Askus,80071406,Hiiumaa,39,Hiiumaa,205,58.991223169477,22.756675906848
346,75,Hiina võitluskunstide klubi,80109550,Jõgevamaa,50,Põltsamaa,618,58.648464210478,25.973653813531
347,677,Hiiu Purjelaeva Selts,80027444,Hiiumaa,39,Hiiumaa,205,58.994060896788,22.737144925426
348,7462,Hiiumaa Fitness MTÜ,80606188,Hiiumaa,39,Hiiumaa,205,58.998150446359,22.753434107463
349,2780,Hiiumaa Jahimeeste Selts,80049859,Hiiumaa,39,Hiiumaa,205,59.001409062847,22.73096984276
350,5912,Hiiumaa jooksugrupp,80405449,Hiiumaa,39,Hiiumaa,205,58.983770780334,22.746115447455
351,693,Hiiumaa Kabeklubi,80088204,Hiiumaa,39,Hiiumaa,205,58.993474198724,22.754535307031
352,691,Hiiumaa Kergejõustikuklubi Hiiker,80086234,Hiiumaa,39,Hiiumaa,205,59.003398036693,22.751530377388
353,678,Hiiumaa Laskespordi Klubi,80027473,Hiiumaa,39,Hiiumaa,205,58.963726092338,22.822772821307
354,3544,Hiiumaa Mudeliklubi,80276816,Hiiumaa,39,Hiiumaa,205,58.9873,22.7548
355,680,Hiiumaa Orienteerujate Klubi,80031701,Hiiumaa,39,Hiiumaa,205,58.992509077167,22.754286432876
356,6160,Hiiumaa ralliklubi,80412550,Hiiumaa,39,Hiiumaa,205,58.959239094571,22.53172643496
357,704,Hiiumaa Ratsaspordiklubi,80198105,Hiiumaa,39,Hiiumaa,205,58.998071404111,22.746913225993
358,686,Hiiumaa Tenniseklubi,80052809,Hiiumaa,39,Hiiumaa,205,58.996807190627,22.749836096003
359,682,Hiiumaa Võrkpalliklubi,80035254,Hiiumaa,39,Hiiumaa,205,58.992074386961,22.754734782353
360,7574,Hiking Baltnorth OÜ,14786122,Harjumaa,37,Tallinn,784,59.403288925696,24.647890289496
361,4941,Hints Agency Racing MTÜ,80355154,Saaremaa,74,Saaremaa,714,58.285870057044,22.743432816545
362,3160,Hk Hall OÜ,10650897,Harjumaa,37,Tallinn,784,59.656792621328,24.620459687524
363,7333,HK Pärnu Piraadid MTÜ,80594657,Pärnumaa,68,Pärnu,624,58.395007120791,24.478394545605
364,6578,HK Trade OÜ,12235777,Harjumaa,37,Tallinn,784,,
365,5776,Hobipinks MTÜ,80389259,Harjumaa,37,Saue,725,59.32544841385,24.557337641994
366,576,Hokiklubi Lions,80165548,Valgamaa,81,Valga,857,57.776457358242,26.047696883558
367,2823,Hokiklubi Mark Winner,80147102,Harjumaa,37,Tallinn,784,59.411130025375,24.717974656049
368,6426,Hokiklubi Säde,80545937,Tartumaa,79,Tartu linn,793,58.41317064274,26.576439047951
369,2438,Hokiklubi Tornaado,80174240,Harjumaa,37,Tallinn,784,59.42812350838,24.712901434642
370,1626,HRC Eesti Racing Team MTÜ,80246376,Harjumaa,37,Rae,653,59.398996612275,24.815850902169
371,7629,HT Racing Estonia MTÜ,80608112,Harjumaa,37,Saue,725,59.348236762036,24.6410460876
372,7123,Hundiaugu Spordiklubi,80590518,Järvamaa,52,Järva,255,59.227284552238,25.55958133733
373,872,Huviklubi Nelson,80121947,Lääne-Virumaa,60,Kadrina,272,59.345640169519,26.135840926219
374,1054,Häädemeeste Amburite Klubi,80098220,Pärnumaa,68,Häädemeeste,214,58.082240231467,24.499081094378
375,7251,Häädemeeste Surfiklubi,80590062,Pärnumaa,68,Häädemeeste,214,58.079544044987,24.491959057668
376,1347,I.K. Todes Iluuisutamisklubi,80170348,Ida-Virumaa,45,Jõhvi,251,59.36297913948,27.440601960403
377,6230,I.k.o. Matsushima Kyokushinkaikan Estonia MTÜ,80423175,Ida-Virumaa,45,Narva,511,59.363200493459,28.195014827034
378,3237,Ida-Harjumaa Invaühing,80052235,Harjumaa,37,Kuusalu,353,59.576151760638,25.615411438168
379,1223,Ida-Viru Jahilaskurklubi,80076678,Ida-Virumaa,45,Jõhvi,251,59.359814252139,27.419609063912
380,2781,Ida-Viru Jahimeeste Selts,80050897,Ida-Virumaa,45,Jõhvi,251,59.33686032699,27.539571558158
381,1241,Ida-Virumaa mudellennundusklubi Fun Pilot,80082868,Ida-Virumaa,45,Jõhvi,251,59.348580207696,27.418179388105
382,4056,Ida-Virumaa Spordiliit,80045596,Ida-Virumaa,45,Jõhvi,251,59.350311718549,27.41602448621
383,1306,Ida-Virumaa Spordiveteranide Ühendus,80170803,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186
384,5514,Ida-Virumaa Tenniseklubi SMASH,80391492,Ida-Virumaa,45,Kohtla-Järve,321,59.334397485635,27.418386823546
385,6807,IDLA Eesti Selts,80234829,Harjumaa,37,Tallinn,784,59.430111464118,24.780325505695
386,7203,IDPA Eesti Ühendus,80585977,Harjumaa,37,Tallinn,784,59.465671654494,24.826290888093
387,5159,Iisaku Laskeklubi MTÜ,80301313,Ida-Virumaa,45,Alutaguse,130,59.096624583811,27.3118456203
388,2190,Iluuisutamise Klubi Cascade,80166507,Harjumaa,37,Tallinn,784,59.406100037392,24.683748533883
389,5140,Iluuisutamise klubi ICE-WAY,80368033,Ida-Virumaa,45,Kohtla-Järve,321,59.392924952726,27.249696672097
390,2152,Iluuisutamise Klubi Serpantiin,80123969,Harjumaa,37,Tallinn,784,59.417797473115,24.650264035209
391,2327,Iluuisutamise Klubi Skating,80017150,Harjumaa,37,Viimsi,890,59.496821871353,24.852079464439
392,2089,Iluuisutamisklubi Arabesk,80052695,Harjumaa,37,Tallinn,784,59.417797473115,24.650264035209
393,7744,Iluuisutamisklubi Ice Vegas,80623525,Harjumaa,37,Tallinn,784,59.448407555145,24.732886948873
394,2870,Iluuisutamisklubi Juna,80268389,Harjumaa,37,Tallinn,784,59.451360077827,24.681190635735
395,2125,Iluuisutamisklubi Jääkild,80086524,Harjumaa,37,Tallinn,784,59.408398366129,24.629274988861
396,2409,Iluuisutamisklubi Jäätäht,80085269,Harjumaa,37,Tallinn,784,59.442524601487,24.735953172003
397,2090,Iluuisutamisklubi Liibela,80052844,Harjumaa,37,Tallinn,784,59.409328480452,24.706896739534
398,2078,Iluuisutamisklubi Medal,80039648,Harjumaa,37,Tallinn,784,59.489842616418,24.852246321558
399,2082,Iluuisutamisklubi Oiler,80044230,Harjumaa,37,Tallinn,784,59.434481684191,24.712549315195
400,2124,Iluuisutamisklubi Rataskaar,80086205,Harjumaa,37,Tallinn,784,59.444948917011,24.885862406887
401,2168,Iluuisutamisklubi Spiraal,80136593,Harjumaa,37,Tallinn,784,59.43770811157,24.751073597779
402,2857,Iluuisutamisklubi Staar,80266410,Tartumaa,79,Tartu linn,793,58.37636822117,26.754760465942
403,2194,Iluuisutamisklubi Talveunistus,80167047,Harjumaa,37,Tallinn,784,59.436655584947,24.717113192721
404,5773,Impulse Dance MTÜ,80389207,Harjumaa,37,Tallinn,784,59.42626815771,24.746604676823
405,2047,Indiacaklubi Reval,80004650,Harjumaa,37,Tallinn,784,59.41137564581,24.697680105153
406,1971,Infonet FC MTÜ,80163199,Harjumaa,37,Tallinn,784,59.442468638557,24.744218775151
407,4699,Infonet JK MTÜ,80348214,Harjumaa,37,Tallinn,784,59.442468638557,24.744218775151
408,7270,Inshape OÜ,12156575,Saaremaa,74,Saaremaa,714,58.265561875661,22.516177158844
409,6269,Intervoll MTÜ,80411220,Harjumaa,37,Tallinn,784,59.423203447443,24.746718474849
410,4949,Invaspordiklubi Parasport,80355898,Harjumaa,37,Tallinn,784,59.366272109776,24.646744865953
411,5706,Irina Embrichi vehklemisklubi IREM,80381542,Harjumaa,37,Tallinn,784,59.43645914587,24.777265720394
412,3311,Irina Kikkase Võimlemisklubi,80291371,Harjumaa,37,Tallinn,784,59.407864082906,24.64006570487
413,2234,Jaan Künnapi Alpinismiklubi,80091652,Harjumaa,37,Tallinn,784,59.439848215159,24.720606973376
414,6577,Jaapani Traditsioonidega Kuusalu Karate kool,80555152,Harjumaa,37,Kuusalu,353,59.451269352576,25.382812548159
415,3170,Jahiselts Diana,80027533,Harjumaa,37,Tallinn,784,59.4418,24.806
416,393,"Jahtklubi ""Merikotkas""",80077270,Tartumaa,79,Tartu linn,793,58.356519934051,26.704042564173
417,681,Jahtklubi DAGO,80032913,Hiiumaa,39,Hiiumaa,205,59.008132200784,22.752012467487
418,8,"Jalgpalliklubi ""Lootos""",80031013,Põlvamaa,64,Põlva,622,58.051661329746,27.048847392991
419,420,"Jalgpalliklubi ""Merkuur-Juunior""",80093151,Tartumaa,79,Tartu linn,793,58.375844401594,26.747684033247
420,1798,Jalgpalliklubi Ajax TLMK,80100885,Harjumaa,37,Tallinn,784,59.438414334078,24.809488905941
421,6945,Jalgpalliklubi FC Alliance,80568252,Ida-Virumaa,45,Lüganuse,442,59.360914513871,26.979954562069
422,3737,Jalgpalliklubi FC Ararat,80302287,Harjumaa,37,Tallinn,784,59.426263803545,24.799059005794
423,327,Jalgpalliklubi FC Elva,80134163,Tartumaa,79,Elva,171,58.21668887213,26.412884590455
424,6608,Jalgpalliklubi FC Järva-Jaani,80556527,Järvamaa,52,Järva,255,59.042032614295,25.886524813366
425,7609,Jalgpalliklubi FC Kostivere,80606415,Harjumaa,37,Jõelähtme,245,59.424751396691,25.104829448731
426,721,Jalgpalliklubi FC Kuressaare,80052525,Saaremaa,74,Saaremaa,714,58.257394827021,22.487851105963
427,162,Jalgpalliklubi FC Mulgi,80009379,Viljandimaa,84,Mulgi,480,58.097131178179,25.542835023964
428,7743,Jalgpalliklubi FC Nõmme United,80620509,Harjumaa,37,Tallinn,784,59.383355522781,24.71267806557
429,6378,Jalgpalliklubi FC NPM Silmet,80425506,Ida-Virumaa,45,Sillamäe,736,59.393169039919,27.796681922415
430,589,Jalgpalliklubi FC Otepää,80224400,Valgamaa,81,Otepää,557,58.05134916247,26.501830364919
431,6968,Jalgpalliklubi FC Peipsi United Junior,80570259,Tartumaa,79,Peipsiääre,586,58.597622539848,27.132420859565
432,6687,Jalgpalliklubi FC Puuma Jalgpallikool,80559158,Harjumaa,37,Tallinn,784,59.453101737004,24.696333041049
433,2099,Jalgpalliklubi FC Reaal,80056894,Harjumaa,37,Tallinn,784,59.447885207114,24.731431937266
434,5888,Jalgpalliklubi FC Tarvastu MTÜ,80376825,Viljandimaa,84,Viljandi vald,899,58.26567592178,25.866244713105
435,2186,Jalgpalliklubi FC Toompea,80160522,Harjumaa,37,Tallinn,784,59.490854634312,24.856338321784
436,6190,Jalgpalliklubi FC Valga,80414603,Valgamaa,81,Valga,857,57.792641873622,26.040544111567
437,3177,Jalgpalliklubi FC Warrior,80279720,Valgamaa,81,Valga,857,57.779205792507,26.040544484833
438,2088,Jalgpalliklubi FCF,80052376,Harjumaa,37,Tallinn,784,59.420663156213,24.732085471492
439,1803,Jalgpalliklubi FCF Jalgpallikool,80059220,Harjumaa,37,Tallinn,784,59.420663156213,24.732085471492
440,932,Jalgpalliklubi FCF Tallinna Jalgpallikool,80052040,Harjumaa,37,Tallinn,784,59.420663156213,24.732085471492
441,1407,Jalgpalliklubi FS Junior,80031368,Harjumaa,37,Maardu,446,59.489633158982,25.021020574636
442,1201,Jalgpalliklubi Irbis,80061317,Ida-Virumaa,45,Lüganuse,442,59.360056058678,26.982941855388
443,1485,Jalgpalliklubi Kernu Kadakas,80049227,Harjumaa,37,Saue,725,59.1281387467,24.471289168821
444,3860,Jalgpalliklubi Kuusalu Kalev,80316875,Harjumaa,37,Kuusalu,353,59.451672595043,25.419108257272
445,7379,Jalgpalliklubi Metropol,80600903,Harjumaa,37,Tallinn,784,59.405956079242,24.661014391747
446,1213,Jalgpalliklubi Narva Trans,80069833,Ida-Virumaa,45,Narva,511,59.390766249898,28.173536099669
447,2587,Jalgpalliklubi Olympic,80133896,Harjumaa,37,Tallinn,784,59.433350235735,24.764115288971
448,4389,Jalgpalliklubi Paide Linnameeskond,80339528,Järvamaa,52,Paide,567,58.886381247386,25.564899402294
449,2083,Jalgpalliklubi Piraaja,80044572,Harjumaa,37,Tallinn,784,59.410980763974,24.640720483874
450,1804,Jalgpalliklubi Puuma,80106095,Harjumaa,37,Tallinn,784,59.447031147584,24.699674126097
451,954,Jalgpalliklubi Püsivus Kohila,80160189,Raplamaa,71,Kohila,317,59.168173625026,24.755452736325
452,4780,Jalgpalliklubi Tabasalu,80350798,Harjumaa,37,Harku,198,59.42789324183,24.533697975676
453,7170,Jalgpalliklubi Tallinna Arsenal,80582140,Harjumaa,37,Tallinn,784,59.427121915509,24.718245428583
454,1849,Jalgpalliklubi Tallinna Kalev,80176115,Harjumaa,37,Tallinn,784,59.424269835442,24.763937474659
455,3807,Jalgpalliklubi Tsempion,80309800,Lääne-Virumaa,60,Rakvere linn,663,59.361513697049,26.368437574371
456,3300,Jalgpalliklubi Vändra Vaprus,80293625,Pärnumaa,68,Põhja-Pärnumaa,638,58.653107658476,25.040437666502
457,5032,Jalgpalliklubi Väätsa,80362533,Järvamaa,52,Türi,834,58.888840254256,25.448813691013
458,3477,Jalgpalliklubi Welco,80287033,Tartumaa,79,Tartu linn,793,58.393971662097,26.741635580019
459,6256,Jalgpallikool Noova MTÜ,80417398,Ida-Virumaa,45,Kohtla-Järve,321,59.328234878457,27.419765261217
